subhalo_id,group_id,is_central,stellar_mass,vel_dispersion,half_mass_radius,metallicity,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,halo_mass,halo_mass_log,log_vel_dispersion,log_half_mass_radius,log_metallicity
244322,78,0,10.240056707068947,72.5865,6.4875,0.0314966,29915.0,65214.8,52500.3,-266.432,-10.6391,-84.2122,25595758627887.88,13.408168006049692,1.8608558559523714,0.8120773708565142,-1.5017225365743838
244323,78,0,10.277861867138027,98.4259,2.0408,1e-06,30062.4,65082.6,52590.8,-88.2059,-440.231,80.7629,25595758627887.88,13.408168006049692,1.9931093946407958,0.3098004456017336,-5.698970004336019
244324,78,0,10.274000268923723,95.5599,2.7096,0.0331228,30084.9,65091.1,52576.8,355.808,-654.101,-783.967,25595758627887.88,13.408168006049692,1.9802756866045155,0.4329051836365739,-1.4798598462722912
244325,78,0,9.136763618315966,49.6652,23.0896,0.0103478,30420.2,65557.9,52452.9,-173.791,192.132,4.2838,25595758627887.88,13.408168006049692,1.696052188699756,1.3634164093443102,-1.9851100061097118
244326,78,0,9.856231403409337,55.273,10.827,0.0234099,29699.0,65088.9,52458.4,181.847,-299.134,96.2853,25595758627887.88,13.408168006049692,1.7425130370096273,1.0345081367791695,-1.6305818901256532
244327,78,0,8.574996148760357,42.5853,24.0493,0.00493639,29611.0,65114.7,52206.3,33.2553,402.122,-12.0921,25595758627887.88,13.408168006049692,1.6292597110598912,1.3811024399380574,-2.306502566894631
248157,82,1,11.518484797095763,249.505,201.548,0.0169354,51600.4,70189.9,11024.5,-40.6617,142.604,222.387,25080951322381.53,13.399344005293656,2.397079253168433,2.304378492921849,-1.7711788978003278
248158,82,0,11.094936529114005,156.068,29.1236,0.0134345,51518.0,70011.6,10802.6,-382.001,169.375,49.4605,25080951322381.53,13.399344005293656,2.1933138649581303,1.464245057574391,-1.8717461667298563
248159,82,0,10.38345014512596,84.9462,43.1626,0.0167467,51553.1,70419.5,11794.1,-72.0981,148.773,-71.7892,25080951322381.53,13.399344005293656,1.929143955824917,1.63510759754107,-1.7760448271879892
248160,82,0,10.588684309142387,115.264,14.5089,0.0183267,51553.5,69985.5,10738.0,-231.144,586.536,649.885,25080951322381.53,13.399344005293656,2.0616936868034204,1.1616344874178128,-1.736892032581802
248161,82,0,10.271259065617953,85.3535,26.9203,0.0230959,51699.2,70235.3,10621.8,-80.21,-105.084,663.641,25080951322381.53,13.399344005293656,1.9312213344668168,1.4300798953594653,-1.6364463059623577
248162,82,0,10.108796344412267,85.2734,18.8641,0.0195679,51246.8,70318.5,11115.2,446.762,-104.437,216.218,25080951322381.53,13.399344005293656,1.9308135794111263,1.2756360899845316,-1.708433586061808
248163,82,0,9.885301778825424,67.0145,11.8285,0.0318483,51334.4,70139.7,10747.2,306.4,-184.075,141.256,25080951322381.53,13.399344005293656,1.8261687816361232,1.0729296742114858,-1.4969001083671898
248164,82,0,10.178847855004678,74.9719,3.7855,0.0429735,51731.6,70182.2,10981.4,297.352,25.419,224.315,25080951322381.53,13.399344005293656,1.8748985172361297,0.5781232505202649,-1.3667891675438577
248165,82,0,10.19810407360258,70.4641,0.2422,1e-06,51597.1,70190.3,11026.1,-23.5024,-154.167,221.044,25080951322381.53,13.399344005293656,1.8479679092904677,-0.6158258611929666,-5.698970004336019
248166,82,0,9.014159774629908,43.7823,17.422,0.00912131,51670.0,70347.6,11994.4,0.8038,250.345,-100.711,25080951322381.53,13.399344005293656,1.6412985724688038,1.2410980094033337,-2.039895173379689
236756,71,1,11.576975544409132,244.971,262.489,0.00551839,40274.9,45218.1,52696.3,-250.094,-2.3693,-0.7348,24680604306793.438,13.39235578923044,2.3891146750362666,2.4191111083537917,-2.258108917610078
236757,71,0,10.695188937732027,117.42,44.789,0.0109963,40435.8,45528.4,52446.8,-650.867,-364.433,-225.557,24680604306793.438,13.39235578923044,2.0697420760416447,1.6511713660988496,-1.9587139274812377
236758,71,0,10.724470581174108,111.158,39.1598,0.0104525,39930.3,44855.7,52528.7,56.724,397.649,-110.444,24680604306793.438,13.39235578923044,2.045940724172465,1.5928404650739452,-1.9807382764244208
236759,71,0,10.555898050911729,97.5709,46.0933,0.026207,40229.4,45541.1,51894.1,-229.329,-373.992,16.373,24680604306793.438,13.39235578923044,1.9893203109675166,1.6636378020816882,-1.5815661199196756
236760,71,0,10.669296561950562,117.211,22.0377,0.017785,39927.7,44788.7,52353.9,-186.096,-12.6682,15.8066,24680604306793.438,13.39235578923044,2.0689683711968083,1.343166266702829,-1.749921712020355
236761,71,0,10.37777081428821,96.518,25.8396,0.0198771,40311.4,44864.5,52650.1,-569.558,487.959,277.532,24680604306793.438,13.39235578923044,1.9846083140866966,1.4122857864462144,-1.7016251289402042
236762,71,0,10.115564328949587,78.8068,22.8224,0.0203327,40254.3,44888.9,52377.3,-129.04,480.074,74.8494,24680604306793.438,13.39235578923044,1.896563693061406,1.358361312823223,-1.6917835882396692
236763,71,0,9.891359158527758,68.2653,31.0663,0.0209986,40624.6,44686.1,52399.2,-664.912,223.648,259.771,24680604306793.438,13.39235578923044,1.8342000031251486,1.4922895318108285,-1.677788977620711
236764,71,0,10.219584835560198,80.8872,17.7003,0.0302973,40366.9,44732.3,52885.2,-165.571,151.848,189.464,24680604306793.438,13.39235578923044,1.9078798020920635,1.2479806272228486,-1.5185817385383358
236765,71,0,10.47781524627082,105.826,5.7874,0.0122894,40303.6,45241.2,52639.3,364.981,-203.641,62.0604,24680604306793.438,13.39235578923044,2.024592381019707,0.7624834999528527,-1.910433982453998
233214,68,1,11.527670230564151,235.962,282.953,0.0211776,23819.3,65464.7,23205.8,-29.9474,78.2811,70.5675,24295675560968.41,13.385528979477302,2.3728420685671336,2.4517143028889077,-1.6741027520836038
233215,68,0,11.367275567261926,181.656,67.1374,0.0224958,23313.5,66152.5,22841.0,174.505,-236.822,107.575,24295675560968.41,13.385528979477302,2.2592497469488433,1.8269645185098935,-1.6478792526076411
233216,68,0,10.979021449942927,181.027,24.3339,0.00872211,23746.9,65432.6,23332.5,67.9699,445.721,-111.872,24295675560968.41,13.385528979477302,2.2577433542974212,1.3862117189901457,-2.0593286509574167
233217,68,0,10.645281838532748,100.792,26.2226,0.0224583,23357.6,65324.5,23106.9,41.9683,171.245,-102.357,24295675560968.41,13.385528979477302,2.0034260629256395,1.4186757502706209,-1.64860378373239
233218,68,0,10.259642118876856,86.4743,20.1655,0.0320691,23558.1,65555.3,23122.5,510.841,416.515,121.57,24295675560968.41,13.385528979477302,1.9368870551342998,1.3046089947318777,-1.4938996858657447
233219,68,0,10.303127793540925,93.8959,11.8228,1e-06,23618.5,65504.6,23308.4,128.155,55.2722,-211.381,24295675560968.41,13.385528979477302,1.9726466290472537,1.072720342919356,-5.698970004336019
233220,68,0,10.364448237882067,87.5661,9.9983,0.0375822,23752.6,65564.6,23340.4,-228.9,304.319,57.5101,24295675560968.41,13.385528979477302,1.9423360076248086,0.9999261636618099,-1.4250062449067011
233221,68,0,9.39432447232269,55.7709,21.2318,0.0158766,23892.8,65195.6,23852.2,279.607,88.9621,-11.1457,24295675560968.41,13.385528979477302,1.7464076529527393,1.3269868145583466,-1.799215143314983
233222,68,0,10.228365952098768,85.4009,2.2842,0.0237453,23776.4,65447.5,23361.5,14.7416,489.89,-52.6631,24295675560968.41,13.385528979477302,1.9314624475388193,0.3587341271980108,-1.6244040498186634
233223,68,0,10.20838644519136,85.8722,2.2189,1e-06,23768.6,65482.1,23155.9,57.9212,-10.1845,245.836,24295675560968.41,13.385528979477302,1.933852589434427,0.346137730160444,-5.698970004336019
239993,74,1,11.478034956985839,238.677,242.488,0.00626298,7425.04,33901.8,58749.6,312.906,154.226,141.938,24000656087383.746,13.380223113846434,2.3778105704338595,2.384690251545572,-2.2031496375886035
239994,74,0,11.075650390236566,143.287,56.7788,0.0209674,6759.0,33627.2,58942.5,454.841,535.76,62.2015,24000656087383.746,13.380223113846434,2.1562067899481363,1.7541862096254592,-1.6784347072400232
239995,74,0,11.245299880522168,160.606,18.0852,0.0218209,7613.03,33930.4,58859.1,56.5986,-24.2265,95.108,24000656087383.746,13.380223113846434,2.2057617658381603,1.257323315885369,-1.6611074387343003
239996,74,0,10.466094087253214,102.611,39.8998,0.0119644,7905.77,34120.6,58445.6,-95.9563,88.1707,486.986,24000656087383.746,13.380223113846434,2.0111939200665323,1.600970718766596,-1.9220727784639111
239997,74,0,10.225994890986332,94.1866,19.789,0.0181589,6566.05,33795.3,58871.8,638.852,-20.0149,34.5068,24000656087383.746,13.380223113846434,1.9739891197778718,1.2964238485037765,-1.740886547310956
239998,74,0,10.000372971463399,78.6783,18.018,0.0201455,7597.29,33668.0,58827.0,573.224,144.297,677.188,24000656087383.746,13.380223113846434,1.8958549675589997,1.2557065825826248,-1.6958003918412112
239999,74,0,9.497052954228058,57.4487,23.6544,0.0135937,7073.33,34160.7,58410.1,478.557,-224.974,466.998,24000656087383.746,13.380223113846434,1.7592802055358032,1.3739119365319563,-1.866630371730922
240000,74,0,10.094026708019644,80.8721,12.255,0.0234559,6655.67,33675.4,58874.8,662.753,432.986,115.923,24000656087383.746,13.380223113846434,1.9077987205505906,1.0883133155880969,-1.6297293836038018
240001,74,0,9.772364157168571,75.1048,15.636,0.0103145,7272.63,33745.8,58602.2,404.283,724.852,-232.843,24000656087383.746,13.380223113846434,1.8756676939535315,1.1941256617602094,-1.9865097166022962
240002,74,0,9.594170303944837,62.741,19.5989,0.0184234,6966.72,33532.1,58631.3,339.226,604.146,237.135,24000656087383.746,13.380223113846434,1.79755143643729,1.2922316970025927,-1.7346066462603358
254925,89,1,11.680456492847615,249.248,204.787,0.013801,28870.6,58165.8,31154.0,-78.3783,226.199,271.744,23430208938819.383,13.369776161433997,2.396631682159426,2.3113023839079863,-1.86005797693002
254926,89,0,10.674250495807849,136.329,30.0848,0.0255029,29034.3,57889.2,31398.3,32.3439,393.357,362.597,23430208938819.383,13.369776161433997,2.1345882490872086,1.4783471287016952,-1.593393403135822
254927,89,0,10.545642341972496,122.745,2.0984,1e-06,28849.8,58145.3,31122.4,211.154,737.369,670.615,23430208938819.383,13.369776161433997,2.089003810231778,0.3218882775822971,-5.698970004336019
254928,89,0,9.781867688537845,64.3865,23.1622,0.016645,29323.7,57456.6,31010.4,-343.523,456.87,450.142,23430208938819.383,13.369776161433997,1.8087948178239186,1.3647798073215218,-1.7786901097030703
254929,89,0,9.105210892474268,46.6306,12.9043,0.00810108,29114.7,57903.2,31038.5,-578.099,352.808,535.047,23430208938819.383,13.369776161433997,1.6686710035954464,1.110734451004439,-2.0914034729042177
254930,89,0,8.41969678570166,38.879,20.4826,0.00544884,28852.0,57608.2,31034.8,440.182,376.941,190.987,23430208938819.383,13.369776161433997,1.5897150859850224,1.3113850838459542,-2.26361624784026
254931,89,0,8.855317205195943,43.7076,14.0523,0.00925341,28665.2,57836.9,31498.0,9.5366,721.866,344.815,23430208938819.383,13.369776161433997,1.6405569598785164,1.1477474128929606,-2.0336512637735336
254932,89,0,9.555837440073503,52.9124,6.9838,1e-06,28589.6,58104.6,30957.3,-108.828,321.285,4.7471,23430208938819.383,13.369776161433997,1.7235574607026813,0.8440917936786003,-5.698970004336019
254933,89,0,8.8445023061769,38.9658,16.024,0.014222,29034.2,58608.7,31412.9,-439.595,420.655,353.711,23430208938819.383,13.369776161433997,1.5906835970905082,1.20477093628552,-1.847008789961381
254934,89,0,9.706066601985011,50.4878,1.6592,1e-06,28893.7,58240.8,31205.0,-206.308,133.602,352.828,23430208938819.383,13.369776161433997,1.7031864467763607,0.21989873904496574,-5.698970004336019
256507,91,1,11.6931716491622,255.716,178.314,0.0196439,11385.3,23827.3,26300.9,-196.382,-111.469,-61.8633,23276862388590.566,13.3669244390725,2.407757902427264,2.2511854423568214,-1.706750177570359
256508,91,0,10.8935912546183,153.457,9.7233,1e-06,11422.0,23876.5,26353.1,-114.631,-740.002,320.544,23276862388590.566,13.3669244390725,2.1859867037292977,0.987813685560019,-5.698970004336019
256509,91,0,10.438312699495812,94.067,25.2332,0.0113211,11745.7,24295.9,25870.8,-112.552,-253.14,-142.807,23276862388590.566,13.3669244390725,1.973437293655833,1.4019723299554205,-1.9460730136223843
256510,91,0,10.171700980810556,89.8303,9.0453,0.0205443,11490.3,23831.6,26216.0,114.603,614.655,-247.588,23276862388590.566,13.3669244390725,1.9534228500665078,0.9564229754173859,-1.68728751284001
256511,91,0,10.49107205934884,112.966,2.3945,0.00969807,11372.1,23828.9,26316.9,-136.736,434.026,-113.865,23276862388590.566,13.3669244390725,2.0529477511447833,0.3792148413786265,-2.0132699062730675
256512,91,0,10.084265368728682,74.9757,13.741,0.026502,11352.8,23804.4,26685.7,-126.918,161.27,-119.969,23276862388590.566,13.3669244390725,1.8749205291793898,1.1380183396142631,-1.5767049634328842
256513,91,0,10.109961057619634,86.0549,9.9461,0.0320982,11471.2,23719.5,26412.9,-481.44,84.6101,-609.009,23276862388590.566,13.3669244390725,1.9347756042670001,0.997652821398304,-1.4935057912684926
256514,91,0,9.547663539531566,56.0377,21.2878,0.0156626,11241.0,24272.5,26150.3,-120.831,38.3794,-374.402,23276862388590.566,13.3669244390725,1.7484803018848476,1.328130781343013,-1.8051084159399957
256515,91,0,9.399475976610466,53.0969,23.593,0.0166432,11329.3,23569.2,26792.0,-359.697,327.797,69.7786,23276862388590.566,13.3669244390725,1.725069166049556,1.37278316770235,-1.7787370742793234
256516,91,0,9.886060879062542,68.0215,8.743,0.0219411,11160.3,23850.6,26257.1,-130.383,-13.2576,-414.408,23276862388590.566,13.3669244390725,1.832646204699615,0.9416604783883924,-1.6587218099988832
194946,44,1,11.535848530815805,227.531,271.293,0.0180113,10466.8,18633.8,62270.0,-17.9063,2.1984,115.095,22983511605725.938,13.36141638442525,2.3570405755502923,2.433438588083036,-1.7444308283502568
194947,44,0,11.738865720779653,269.717,145.94,0.00697416,11022.8,18012.4,61403.4,-42.6668,145.768,268.95,22983511605725.938,13.36141638442525,2.430908320474084,2.164174341916649,-2.15644582585793
194948,44,0,11.335792101923193,194.439,43.5512,0.0164189,10384.1,18382.7,62414.3,178.979,-313.205,-151.886,22983511605725.938,13.36141638442525,2.2887833788312295,1.639000125961325,-1.784629492136215
194949,44,0,10.681250586937177,139.753,62.899,0.00931081,11588.4,17872.5,61135.3,51.2116,483.996,504.112,22983511605725.938,13.36141638442525,2.1453611394168615,1.7986437408676186,-2.030965894033683
194950,44,0,10.794363303694277,119.04,45.5783,0.00927288,10093.3,18981.8,62087.9,196.452,32.6824,-206.084,22983511605725.938,13.36141638442525,2.0756929182018036,1.6587581226348833,-2.032738527986796
194951,44,0,10.284385769875964,84.3773,50.5854,0.0186306,11910.3,17489.1,60691.5,-325.104,312.353,-37.3109,22983511605725.938,13.36141638442525,1.9262256242236064,1.704025188492433,-1.7297498481990903
194952,44,0,10.097594189642654,78.789,19.4443,0.0245733,10159.8,18836.2,62089.6,306.36,110.502,-341.337,22983511605725.938,13.36141638442525,1.8964655883935055,1.2887923130474066,-1.609518844216767
194953,44,0,9.783974012369749,69.8898,18.0845,0.0169779,10122.6,18554.5,62607.2,-269.853,275.695,-460.318,22983511605725.938,13.36141638442525,1.8444137976777069,1.2573065058959374,-1.7700904495104843
194954,44,0,9.630009068538167,62.2428,22.1867,0.0140173,11737.7,17739.3,60673.6,-219.921,130.454,567.161,22983511605725.938,13.36141638442525,1.794089121211668,1.3460927110482148,-1.8533046500914931
194955,44,0,9.949683813797037,77.0417,9.7473,0.0178671,10537.8,18528.5,62267.8,-329.844,174.447,-358.438,22983511605725.938,13.36141638442525,1.8867258573521157,0.9888843328790043,-1.747921625635689
237941,72,1,11.405860816730028,236.345,257.679,0.0164611,22156.0,56221.3,56711.2,-207.865,-241.244,-21.7641,22482143928070.562,13.351837723789103,2.3735464190130444,2.411079026405998,-1.7835147644920133
237942,72,0,11.206158758717335,194.122,59.7806,0.0123737,21996.3,56468.7,57001.7,-96.9827,-247.657,-413.126,22482143928070.562,13.351837723789103,2.288074757115169,1.7765602696089406,-1.9074653208730885
237943,72,0,10.888399061297243,110.705,56.7295,0.0106535,21800.2,56853.2,57383.1,13.9094,-421.16,-288.603,22482143928070.562,13.351837723789103,2.0441672362659986,1.753808955815753,-1.9724669262722638
237944,72,0,10.760619004470815,115.714,53.2407,0.0190204,21198.0,56855.0,57223.1,-411.821,-336.357,-288.334,22482143928070.562,13.351837723789103,2.063385906531015,1.726243756872863,-1.7207575215784752
237945,72,0,10.755792739597846,114.977,19.0277,0.0113657,21748.3,56376.2,57058.7,13.8777,-238.029,-504.747,22482143928070.562,13.351837723789103,2.060610972770183,1.2793862955031898,-1.944365602138176
237946,72,0,10.650841031435487,110.903,21.2963,0.00479867,22070.8,56196.3,56442.9,-470.256,-448.572,215.231,22482143928070.562,13.351837723789103,2.044943294262989,1.3283041560601117,-2.318788621396451
237947,72,0,10.246395495123766,85.6487,15.5917,0.027975,21908.7,56332.4,56756.7,-56.8759,-45.6077,-583.75,22482143928070.562,13.351837723789103,1.9327207755080542,1.1928934699270353,-1.5532143806988117
237948,72,0,9.896246084777188,71.0363,11.5251,0.0260908,21963.3,56389.8,57223.9,-228.539,-506.216,-272.557,22482143928070.562,13.351837723789103,1.8514803326772087,1.0616447023271762,-1.58349595910974
237949,72,0,10.134963062071373,70.9394,5.4464,0.0359316,21961.4,56284.2,56685.6,-162.829,-123.751,174.862,22482143928070.562,13.351837723789103,1.8508875109220657,0.736109534068475,-1.444511357112076
237950,72,0,9.664360457765547,62.7622,11.8786,0.0184811,21915.0,56263.3,56957.4,168.008,-86.0312,-232.68,22482143928070.562,13.351837723789103,1.7976981584826868,1.0747652581449123,-1.7332486842740997
259114,94,1,11.225613706860763,258.203,213.945,0.00625596,355.805,10065.5,30993.6,-22.0511,284.629,94.7585,22325741114924.71,13.348805884437628,2.4119612839252764,2.3303021412626554,-2.2036366214064973
259115,94,0,11.128001917162326,185.185,20.1709,0.0134592,306.247,9971.96,31104.8,172.429,584.3,-147.969,22325741114924.71,13.348805884437628,2.2676058058823325,1.3047252763145816,-1.870948487047326
259116,94,0,10.813433831100927,124.056,39.7617,0.0143855,766.4,10094.4,31404.5,-142.678,175.054,-294.38,22325741114924.71,13.348805884437628,2.093617773879297,1.5994649442573707,-1.8420448499529685
259117,94,0,10.844069199033248,123.886,25.0703,0.0106252,520.044,9979.99,30871.5,-72.2086,824.281,76.0177,22325741114924.71,13.348805884437628,2.093022230780565,1.3991595309093545,-1.9736220143175887
259118,94,0,10.33697409756852,96.7249,22.0831,0.0194681,546.546,10102.7,31259.8,-254.095,72.5777,-216.934,22325741114924.71,13.348805884437628,1.9855382893938447,1.3440600390930562,-1.710654124189668
