log_stellar_mass,log_vel_disp,log_half_mass_r,log_metallicity,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15,gnn_emb_16,gnn_emb_17,gnn_emb_18,gnn_emb_19,gnn_emb_20,gnn_emb_21,gnn_emb_22,gnn_emb_23,gnn_emb_24,gnn_emb_25,gnn_emb_26,gnn_emb_27,gnn_emb_28,gnn_emb_29,gnn_emb_30,gnn_emb_31,gnn_emb_32,gnn_emb_33,gnn_emb_34,gnn_emb_35,gnn_emb_36,gnn_emb_37,gnn_emb_38,gnn_emb_39,gnn_emb_40,gnn_emb_41,gnn_emb_42,gnn_emb_43,gnn_emb_44,gnn_emb_45,gnn_emb_46,gnn_emb_47,gnn_emb_48,gnn_emb_49,gnn_emb_50,gnn_emb_51,gnn_emb_52,gnn_emb_53,gnn_emb_54,gnn_emb_55,gnn_emb_56,gnn_emb_57,gnn_emb_58,gnn_emb_59,gnn_emb_60,gnn_emb_61,gnn_emb_62,gnn_emb_63,halo_mass_log
9.175039,1.7214732,-1.6032702,-3.70956,4.5240083,4.964698,3.1889713,4.610136,6.112381,-0.8052961,3.1753426,4.0037374,3.426547,5.621008,-0.3695773,4.1295204,5.3446636,-0.7142084,5.0923247,4.0476418,3.0812984,-0.67378587,8.821533,0.28697327,-0.59733796,4.0532355,-0.45748118,3.8884516,6.438221,4.198902,5.1279826,2.48706,1.3802838,4.461054,1.4484432,0.18093716,5.3734593,-0.66612506,-0.8767068,2.2842317,2.3162625,6.5385265,0.2511779,6.3975935,7.2082148,1.8963375,0.21290982,3.68396,-0.08886424,2.9151082,2.5359995,1.2910123,8.096366,-0.40985692,-0.98163486,1.364997,3.9514356,-0.995841,3.9578276,-0.5914211,-1.0127277,1.9943292,6.282925,2.5907042,4.373153,-0.5637823,0.07384061,0.5068917,12.703004
9.059448,1.701782,-1.6267649,-3.9386039,4.377879,4.9748363,3.111205,4.583132,6.036923,-0.8087594,3.1828787,4.0279036,3.3102639,5.646203,-0.38126594,4.07029,5.375445,-0.7159061,5.13616,4.051325,3.1158051,-0.6738256,8.856644,0.29291564,-0.5893773,4.093116,-0.4519558,3.908954,6.4911437,4.229766,5.2115307,2.4762435,1.4152623,4.529162,1.5269967,0.26336992,5.27966,-0.6573737,-0.86901635,2.3519015,2.3060827,6.528811,0.32621098,6.417067,7.261467,1.8018062,0.21522221,3.6948578,-0.07594373,2.9370835,2.512672,1.2967438,8.083989,-0.41282135,-0.98166925,1.480025,3.933208,-1.0007449,3.9851532,-0.58549905,-1.0121506,1.9852505,6.2127857,2.7063837,4.419561,-0.56506175,0.14187722,0.606753,12.703004
9.059448,1.701782,-1.6267649,-3.9386039,4.3789167,4.974065,3.1116047,4.5836306,6.037608,-0.8087756,3.1799576,4.027775,3.3099055,5.6461563,-0.38112283,4.070291,5.375676,-0.71583396,5.1341295,4.054366,3.1171885,-0.67386997,8.8554325,0.293319,-0.5895111,4.0946302,-0.45185643,3.9089332,6.4918137,4.2277,5.210178,2.4780016,1.4153068,4.529538,1.5272263,0.26355815,5.280673,-0.65732133,-0.86906517,2.3520207,2.3047462,6.527711,0.326186,6.4163795,7.261213,1.8041079,0.21515134,3.6954415,-0.07667429,2.9375157,2.5127282,1.2967196,8.082604,-0.41268548,-0.9815113,1.4800878,3.9327939,-1.0008011,3.984898,-0.5854534,-1.0121807,1.9848856,6.211945,2.7060616,4.4190836,-0.56501865,0.14185083,0.6067478,12.703004
9.424066,1.7820295,-1.7448206,-3.211116,4.873797,4.9210105,3.2639337,4.624273,6.3458056,-0.79822886,3.1399915,3.8803158,3.6969388,5.5495396,-0.34649605,4.191106,5.3778534,-0.707194,4.8581495,4.009614,2.9368968,-0.6797676,8.795386,0.2664662,-0.6171708,3.903928,-0.46825838,3.9109616,6.389791,4.079823,5.0420275,2.4806962,1.3606932,4.2855797,1.2875534,-0.042004336,5.4836264,-0.68138945,-0.8952592,2.0699565,2.3723965,6.5224752,-0.0014224916,6.2598705,7.0997553,2.1222503,0.2518534,3.7210774,-0.08309527,2.8584728,2.552476,1.2861416,8.134071,-0.40812117,-0.988869,1.1721945,3.9853103,-0.98406017,3.8300998,-0.6013485,-1.0228705,1.9832447,6.3626823,2.4136322,4.2560444,-0.5536685,-0.10003743,0.25391906,12.863897
9.565651,1.80399,-1.7609884,-3.2768178,4.9223332,4.9289513,3.3077216,4.6928997,6.404633,-0.8044646,3.10459,3.8866446,3.7287238,5.5938187,-0.3475319,4.218517,5.4377155,-0.7135026,4.8706546,4.0026374,2.970904,-0.6863568,8.864757,0.27150324,-0.6214209,3.961536,-0.47043574,3.9792354,6.489576,4.0733504,5.0838656,2.454186,1.3888112,4.3030844,1.3190038,-0.008421063,5.525558,-0.68636554,-0.9021,2.11903,2.3764238,6.5724344,0.030014468,6.2977114,7.212482,2.142727,0.26173797,3.7768316,-0.07785812,2.9006405,2.597497,1.2807595,8.202833,-0.40962723,-0.99831814,1.1974463,3.9681904,-0.9951264,3.8306606,-0.60509247,-1.0318094,1.9574994,6.383912,2.435563,4.2881904,-0.55773115,-0.06887654,0.2956605,12.863897
9.447437,1.7873502,-1.7763575,-3.349898,4.8488564,4.9346156,3.2474904,4.6523876,6.349606,-0.8032244,3.1005316,3.882632,3.6614697,5.5891485,-0.3518988,4.1728387,5.433332,-0.7107514,4.865775,4.0047784,2.9662323,-0.6830873,8.841113,0.27924013,-0.615928,3.9470613,-0.4663836,3.9614172,6.471372,4.0800314,5.1134815,2.4525654,1.394932,4.318959,1.3406585,-0.0009891324,5.459893,-0.6795133,-0.8957672,2.1240423,2.3723683,6.5394864,0.033617124,6.2774353,7.1947575,2.0890608,0.26158115,3.7610254,-0.069964215,2.8944058,2.5639124,1.282011,8.1715145,-0.41059187,-0.99434364,1.240781,3.9539554,-0.9922711,3.8371234,-0.60069126,-1.0281093,1.9544042,6.3341007,2.4800546,4.2898407,-0.55583525,-0.064359024,0.31099892,12.863897
9.424066,1.7820295,-1.7448206,-3.211116,4.873287,4.920821,3.263958,4.6240706,6.3459454,-0.7982718,3.1404786,3.880359,3.6969438,5.549529,-0.34648514,4.191083,5.3777475,-0.70717895,4.858114,4.009635,2.9373045,-0.6797864,8.795333,0.26600772,-0.6171647,3.9038055,-0.46826673,3.910972,6.39002,4.0800567,5.0416102,2.4805846,1.3606883,4.2852616,1.2875783,-0.042015456,5.483328,-0.68137515,-0.8952492,2.0697353,2.3726404,6.522142,-0.0014195472,6.260006,7.0998926,2.122089,0.25182593,3.7211773,-0.0830961,2.8584998,2.5525048,1.2861824,8.13384,-0.4081359,-0.9888667,1.1721857,3.9855492,-0.9840702,3.8299034,-0.6013824,-1.0228608,1.983283,6.3627496,2.4136462,4.2560406,-0.5536564,-0.10001413,0.2539451,12.863897
9.39418,1.7028055,-1.9243473,-2.6360908,5.231055,4.8510146,3.273024,4.632247,6.564715,-0.79064745,2.8066735,3.898789,3.8357804,5.403827,-0.3068588,4.182513,5.451691,-0.6776531,4.2757215,3.9139793,2.7826915,-0.6599416,8.493145,0.33500013,-0.6198869,3.627013,-0.45891738,3.8017933,6.304307,3.790336,5.0515566,2.3481078,1.3984228,3.923299,1.1255875,-0.15613338,5.521699,-0.68549967,-0.890972,1.874218,2.517498,6.344901,-0.07251441,5.751025,6.977089,2.472237,0.3377131,3.7914882,0.07112879,2.7736704,2.447543,1.2551811,8.014063,-0.41239172,-0.9704288,1.0015038,3.848463,-0.9513483,3.5712166,-0.6107296,-1.0303853,1.7344952,6.1602664,2.2440395,3.9419942,-0.5297724,-0.21552797,0.116827264,12.79038
9.6097765,1.727218,-1.9615521,-2.6264567,5.38133,4.8358593,3.352792,4.744407,6.693033,-0.7993222,2.6861644,3.915965,3.9085703,5.444976,-0.29995266,4.2296658,5.5423074,-0.680761,4.1868963,3.8776834,2.814923,-0.6653572,8.531008,0.34951958,-0.6264002,3.6670237,-0.46008837,3.8821454,6.4417057,3.7112608,5.1024933,2.28254,1.4526548,3.8673325,1.1413314,-0.13703515,5.5994215,-0.6937474,-0.900171,1.9259431,2.5502536,6.40405,-0.057916813,5.7105293,7.1247745,2.5634909,0.36584583,3.8862245,0.11143984,2.8233862,2.5044646,1.2410066,8.092744,-0.41525337,-0.9799688,0.9986748,3.7920651,-0.96220505,3.5376735,-0.6177567,-1.0445464,1.6353681,6.1529837,2.2351007,3.9214902,-0.5323821,-0.20096844,0.12835222,12.79038
9.27919,1.6752123,-1.936867,-2.7738314,5.096728,4.865263,3.2089856,4.5805826,6.4843183,-0.7896395,2.856236,3.9036474,3.7546968,5.4038167,-0.31649038,4.1381917,5.4522595,-0.67990947,4.340107,3.9278193,2.7879133,-0.659869,8.527601,0.32827267,-0.6141837,3.6416562,-0.45684016,3.7950706,6.2985897,3.8376973,5.092152,2.363734,1.4095924,3.9996207,1.1691483,-0.124353066,5.4448876,-0.6790302,-0.8842199,1.8981187,2.4982517,6.33642,-0.042123906,5.7889023,6.963123,2.382255,0.3374227,3.7719488,0.057458434,2.7662992,2.4166393,1.2606176,7.988085,-0.4128749,-0.9693616,1.0759323,3.864126,-0.95150375,3.6024017,-0.60564923,-1.0268712,1.7721431,6.1274767,2.3221416,3.9896545,-0.52966535,-0.18854214,0.15867943,12.79038
9.39418,1.7028055,-1.9243473,-2.6360908,5.229321,4.851707,3.272554,4.632074,6.562941,-0.7906077,2.8105226,3.8990364,3.8362935,5.4039993,-0.3070546,4.182486,5.4516325,-0.6777276,4.277986,3.9113202,2.781568,-0.6599166,8.4949875,0.33422226,-0.6197039,3.6252053,-0.45909554,3.8018055,6.3034716,3.7932525,5.0530806,2.346064,1.3981535,3.9232743,1.1254218,-0.1563437,5.5196776,-0.68557054,-0.8909267,1.8733118,2.5186977,6.3464036,-0.07250735,5.753011,6.976832,2.4695709,0.33769482,3.7913055,0.07154226,2.7730374,2.4474676,1.2552931,8.015465,-0.41252837,-0.97068375,1.0014184,3.8498776,-0.951237,3.5713856,-0.6108936,-1.0303562,1.7355934,6.161977,2.24445,3.9430962,-0.52986455,-0.21547595,0.116810896,12.79038
7.734292,1.5156554,-1.6775033,-4.627786,3.6236866,5.0636816,2.4936445,4.241585,5.4460335,-0.7929944,3.3094933,4.123601,2.578918,5.6071286,-0.42025283,3.633177,5.258055,-0.6801243,5.0202937,4.067671,3.122246,-0.62963057,8.440139,0.43964055,-0.5300253,3.9335544,-0.4019743,3.638599,6.221243,4.4829526,5.453115,2.4046466,1.4259692,4.606344,1.7324803,0.75876164,4.6489663,-0.59102976,-0.79958344,2.408116,2.3016634,6.092305,0.63102067,6.1207757,7.078233,1.58253,0.18561472,3.5159335,0.055735573,2.9126022,2.1523447,1.3939356,7.7014904,-0.42011997,-0.9231708,1.8697324,3.7453427,-0.9657726,3.9617167,-0.53824425,-0.96222264,1.8624094,5.6980457,3.0730338,4.3528876,-0.54955304,0.48726505,1.0372806,12.583988
7.9315877,1.537292,-1.6664995,-4.4562593,3.8055034,5.053688,2.6014159,4.3194313,5.566646,-0.79560924,3.2080803,4.108353,2.699871,5.6095967,-0.40775895,3.7027838,5.2817564,-0.6804713,4.9534616,4.049918,3.1191638,-0.63136435,8.429789,0.4430949,-0.5382484,3.928596,-0.40667167,3.6595845,6.253566,4.3998404,5.4194446,2.381601,1.417841,4.5284896,1.6819847,0.6656455,4.7654915,-0.6015202,-0.80964977,2.394741,2.3269436,6.1356783,0.572109,6.092685,7.119627,1.6677138,0.19573689,3.5538461,0.067879885,2.921084,2.2001898,1.3697665,7.7543864,-0.41983742,-0.927941,1.7811686,3.724681,-0.96785444,3.9286053,-0.54759514,-0.97019017,1.8218296,5.747889,2.9821007,4.3114405,-0.54979825,0.41652763,0.94816184,12.583988
7.9510784,1.5325447,-1.6800221,-4.4562593,3.7996435,5.059268,2.6031096,4.3131375,5.5651016,-0.7944325,3.2310991,4.1010423,2.7137284,5.607717,-0.40912724,3.707346,5.287198,-0.68314165,4.9763165,4.0538507,3.108933,-0.633601,8.46295,0.4369493,-0.53954273,3.9310498,-0.408773,3.667782,6.2544003,4.414466,5.420291,2.3885882,1.4265189,4.5535946,1.6828479,0.6647013,4.7644815,-0.60270107,-0.8107329,2.391135,2.3173516,6.146892,0.5680772,6.115404,7.1146417,1.6594542,0.20082204,3.553743,0.05029203,2.9148276,2.2006326,1.3701113,7.7609053,-0.41914985,-0.9304299,1.7872097,3.7399008,-0.96825004,3.9384327,-0.5476251,-0.9710827,1.8447144,5.7628627,2.990963,4.332833,-0.54959106,0.4138152,0.94803596,12.583988
7.734292,1.5156554,-1.6775033,-4.627786,3.6217525,5.064242,2.4933405,4.2404685,5.44557,-0.7930793,3.3136828,4.1238256,2.5792055,5.607111,-0.4203796,3.6331134,5.257319,-0.68014634,5.0228186,4.065192,3.1217675,-0.629644,8.441035,0.43828565,-0.52993554,3.931652,-0.4021313,3.6386197,6.220886,4.4854093,5.4535403,2.4032023,1.425886,4.605508,1.7323594,0.7586068,4.6476545,-0.5910685,-0.7995148,2.40679,2.3030539,6.0926723,0.6310391,6.1221685,7.078768,1.5801809,0.18555562,3.5154603,0.056483097,2.9118073,2.152381,1.394098,7.7021847,-0.42024368,-0.92337155,1.869658,3.7468195,-0.9656991,3.9615335,-0.53835976,-0.9621886,1.8635875,5.699477,3.0733442,4.3537045,-0.5495672,0.4873154,1.0373025,12.583988
8.904724,1.6374369,-1.8142211,-3.3276608,4.639914,4.94596,3.052752,4.478148,6.160974,-0.79060555,2.9981241,3.8815637,3.4365737,5.475667,-0.35011655,4.025127,5.3718762,-0.6895974,4.655063,3.996762,2.8968537,-0.6580628,8.580732,0.33467212,-0.5956098,3.7876554,-0.4479443,3.7633827,6.2659054,4.0259066,5.1624985,2.4298224,1.3929331,4.2647467,1.3351868,0.06241001,5.2669206,-0.6578883,-0.8641392,2.0428693,2.4031942,6.307828,0.06719887,6.006777,6.9890466,2.021747,0.27935475,3.6658325,-0.012387616,2.8027549,2.371053,1.2772712,7.946101,-0.41117412,-0.96381223,1.2963494,3.9009933,-0.962025,3.7412891,-0.58785355,-1.0081174,1.899196,6.086653,2.5236776,4.1641555,-0.5410243,-0.04521015,0.35106564,12.629843
8.98851,1.6544617,-1.8456521,-3.4463065,4.646025,4.96251,3.059901,4.52474,6.1851916,-0.7960246,2.9693036,3.8848982,3.433014,5.525327,-0.35491666,4.0261006,5.4318748,-0.6955686,4.6758966,3.9848187,2.9238064,-0.6639869,8.65046,0.34188166,-0.5971092,3.8381925,-0.4485622,3.8305376,6.35912,4.03413,5.227353,2.3959355,1.427348,4.2989936,1.3835088,0.10859791,5.266466,-0.6594013,-0.867932,2.1009564,2.402985,6.350753,0.107475735,6.0469575,7.1004877,2.0034378,0.28984597,3.71366,-0.005974064,2.8420725,2.3998773,1.2727065,8.007479,-0.41325656,-0.97296894,1.3519956,3.8798418,-0.9723264,3.7543135,-0.58888036,-1.0152705,1.8790613,6.0887556,2.5764093,4.2088327,-0.54453343,-0.005885187,0.41425246,12.629843
8.904724,1.6374369,-1.8142211,-3.3276608,4.6361065,4.947812,3.05187,4.477251,6.1584625,-0.79063165,3.0056024,3.8819766,3.437484,5.475919,-0.35048795,4.02508,5.37105,-0.6896989,4.6603026,3.9902139,2.894396,-0.6579735,8.584405,0.333035,-0.5952738,3.7833018,-0.44832808,3.7633872,6.264578,4.0321164,5.1649904,2.4249039,1.3927578,4.263015,1.3347785,0.061993323,5.263103,-0.65811336,-0.86403525,2.0416663,2.405453,6.3086467,0.06726417,6.01037,6.9899087,2.0164096,0.27930993,3.6650453,-0.010506572,2.800891,2.37097,1.2774261,7.9484076,-0.41143736,-0.964362,1.2961357,3.9038265,-0.9617904,3.74159,-0.58801115,-1.0080638,1.902117,6.0902014,2.524362,4.1669807,-0.5411616,-0.04508395,0.35103697,12.629843
8.904724,1.6374369,-1.8142211,-3.3276608,4.6379275,4.947101,3.0522933,4.477517,6.1594324,-0.79059386,3.0021825,3.8817794,3.4370792,5.4757833,-0.35031646,4.0251093,5.3714714,-0.6896852,4.6579323,3.993547,2.8953915,-0.65801847,8.582781,0.33384442,-0.5954453,3.7855263,-0.44814548,3.7633903,6.2650933,4.0292687,5.163857,2.4276142,1.3928353,4.2642837,1.3349435,0.06219691,5.264995,-0.6579986,-0.86409265,2.0419312,2.4043508,6.3080893,0.06721989,6.008793,6.989241,2.0190883,0.2793275,3.6653373,-0.011632125,2.8018365,2.3709912,1.2773438,7.9473505,-0.41130576,-0.96408784,1.2962394,3.9025054,-0.96190894,3.7413704,-0.5879317,-1.0080886,1.9006885,6.0884285,2.5240273,4.1655245,-0.54110926,-0.045156203,0.351048,12.629843
9.560764,1.6788518,-2.1213024,-3.4396942,4.9028597,4.9362216,3.180435,4.6689634,6.4924955,-0.8079956,2.9153829,3.8985264,3.6832519,5.5715284,-0.35291678,4.1156754,5.721345,-0.71821547,4.6044226,3.9636867,2.9033267,-0.69514364,9.006235,0.30365223,-0.62010664,3.9226036,-0.46469003,4.0889583,6.700049,3.9516442,5.376331,2.3413305,1.5967902,4.3691864,1.4282491,0.10547499,5.3720684,-0.6816045,-0.8955777,2.136585,2.419146,6.5547457,0.10646149,6.087906,7.3483834,2.173164,0.39718467,3.949634,-0.009817709,2.8897386,2.5012078,1.2605655,8.194155,-0.41802916,-1.0119407,1.4250225,3.897639,-0.9974226,3.7280877,-0.60316575,-1.056526,1.8388046,6.1434183,2.6778538,4.312501,-0.5435115,-0.011558431,0.43859282,12.806687
9.498785,1.6575487,-2.193841,-3.6460714,4.7836003,4.9491305,3.1063547,4.6377077,6.4444075,-0.8100181,2.928343,3.9020681,3.603652,5.5937757,-0.3648492,4.0613728,5.78018,-0.72338605,4.6431203,3.9742749,2.9137151,-0.69989324,9.090666,0.30067003,-0.616247,3.9607484,-0.46225956,4.134689,6.768227,3.9781024,5.4686303,2.337503,1.6516734,4.4642324,1.5042043,0.16672179,5.282018,-0.67516357,-0.891176,2.1901577,2.3990722,6.565353,0.15508264,6.1200767,7.4000726,2.0879478,0.4152028,3.974679,-0.015968032,2.9026837,2.4791965,1.2636373,8.196674,-0.42001808,-1.0167459,1.5468631,3.8945482,-1.0033879,3.7553313,-0.59774095,-1.059494,1.8513799,6.0872765,2.8044672,4.3798347,-0.5432987,0.03749965,0.5171457,12.806687
9.560764,1.6788518,-2.1213024,-3.4396942,4.9038324,4.9359393,3.1805425,4.669008,6.4932585,-0.807994,2.9140222,3.8984418,3.6831374,5.5714617,-0.35285407,4.115696,5.7214537,-0.7181972,4.6035795,3.9645019,2.9036472,-0.6951382,9.005422,0.30397838,-0.62015784,3.9233322,-0.46461123,4.088954,6.7003736,3.9502716,5.376037,2.3421702,1.5968866,4.3692656,1.4282758,0.10554419,5.3728595,-0.6815472,-0.89558285,2.1370769,2.4189281,6.555438,0.10645167,6.0870204,7.3482423,2.1740146,0.39722812,3.9496074,-0.010059414,2.8901165,2.5012264,1.2605441,8.193882,-0.41800174,-1.0118234,1.4250574,3.8967483,-0.9974575,3.728269,-0.6031261,-1.0565352,1.8379494,6.1426044,2.6777902,4.3118653,-0.54346,-0.011578185,0.4386159,12.806687
9.560764,1.6788521,-2.1213024,-3.439694,4.9018717,4.937026,3.1801355,4.6686273,6.4917665,-0.8079508,2.917507,3.8985832,3.6835372,5.571584,-0.35303244,4.115658,5.72124,-0.7182878,4.606042,3.9618287,2.90223,-0.6951245,9.007431,0.3034738,-0.62002134,3.921674,-0.46477947,4.0889688,6.699289,3.9532833,5.377363,2.3402786,1.596685,4.3693566,1.4281001,0.105334125,5.3714385,-0.6816524,-0.89556026,2.1361098,2.419762,6.555078,0.106463686,6.0888233,7.3483224,2.1716137,0.3972136,3.9491668,-0.009642987,2.8893614,2.5011399,1.2605898,8.195283,-0.4181049,-1.0120693,1.4249792,3.898161,-0.99738044,3.728119,-0.60318416,-1.0565078,1.8395027,6.144218,2.678062,4.313052,-0.5435643,-0.01154989,0.43856364,12.806687
9.284368,1.6837428,-1.974171,-2.615333,5.031399,4.9065638,3.1823134,4.455785,6.4071894,-0.7707859,3.168649,3.8809419,3.8602376,5.358144,-0.32555467,4.164379,5.3587255,-0.6931175,4.5498705,3.9921577,2.664984,-0.6738212,8.67628,0.25525603,-0.6266153,3.6000588,-0.47342855,3.7740312,6.120839,4.034431,4.955592,2.4897523,1.3660524,4.1770105,1.1012362,-0.14571199,5.434228,-0.6856588,-0.8906929,1.7500912,2.4057727,6.3616886,-0.071646005,5.9793887,6.7370176,2.3895602,0.32692543,3.6679947,-0.09950602,2.667707,2.3957267,1.2876527,7.967079,-0.40212154,-0.9773097,1.0217694,4.0681477,-0.94264114,3.6655335,-0.6007725,-1.0166352,2.0390239,6.325036,2.2830274,4.108521,-0.5288762,-0.20147839,0.11343998,12.936029
9.284368,1.6837428,-1.974171,-2.615333,5.0303135,4.9072986,3.181952,4.455536,6.4060287,-0.7707882,3.1717072,3.8811665,3.8606129,5.358282,-0.32570058,4.1643887,5.358454,-0.6931662,4.5517645,3.9892364,2.663921,-0.6737666,8.677743,0.2547395,-0.6264599,3.5981278,-0.47357637,3.7740505,6.120103,4.03697,4.9567795,2.4874406,1.3659936,4.1763363,1.1010526,-0.14590661,5.432557,-0.68572915,-0.8906499,1.7499768,2.406958,6.363348,-0.07162187,5.980652,6.7374725,2.387168,0.3269463,3.6677113,-0.098767176,2.6671984,2.3956718,1.2876787,7.968332,-0.40224203,-0.9775224,1.0216793,4.068972,-0.9425537,3.6658444,-0.6008553,-1.0166059,2.0398061,6.3262563,2.2833412,4.1093397,-0.52894044,-0.2014406,0.113450766,12.936029
9.469742,1.708627,-2.0003858,-2.5961792,5.1411996,4.908634,3.2501154,4.545654,6.5156674,-0.7775519,3.098965,3.8940718,3.9304304,5.391745,-0.3206407,4.2080026,5.4312344,-0.69726175,4.5039687,3.9719913,2.6901984,-0.6795535,8.720274,0.26726294,-0.6332847,3.6340485,-0.47609717,3.8395576,6.220932,3.997386,4.9900894,2.4482124,1.3910747,4.1464877,1.1073482,-0.12624043,5.507101,-0.69368905,-0.9000499,1.7706672,2.4303942,6.3902745,-0.0549401,5.9735527,6.850902,2.4703493,0.3438443,3.7415318,-0.07747908,2.7088892,2.4453006,1.2777724,8.038949,-0.4042945,-0.9862205,1.011055,4.0378547,-0.95211494,3.6241107,-0.60742736,-1.0280747,1.9826529,6.344095,2.267915,4.1032314,-0.53197837,-0.1870474,0.11964212,12.936029
9.284368,1.6837428,-1.974171,-2.615333,5.031511,4.906342,3.1824632,4.455962,6.4073324,-0.77078664,3.1675916,3.8808765,3.8601003,5.358124,-0.3255064,4.164376,5.3588014,-0.69309825,4.549206,3.9932246,2.6653857,-0.67383564,8.675989,0.25537136,-0.6266613,3.6006286,-0.4733941,3.7740207,6.1211367,4.03375,4.9550734,2.4904733,1.3660698,4.1771765,1.1013033,-0.14563785,5.4346185,-0.68565637,-0.8907158,1.7501333,2.405225,6.3606734,-0.071649514,5.9791746,6.736903,2.3904476,0.3268948,3.6682186,-0.09972004,2.6677642,2.3957481,1.2876232,7.966498,-0.40207234,-0.97725534,1.0217896,4.0680842,-0.9426614,3.665469,-0.600735,-1.0166516,2.0389915,6.3247676,2.2828856,4.1084585,-0.52887064,-0.20148325,0.113430955,12.936029
8.6364355,1.6572263,-1.8380368,-3.1793363,4.5108376,4.9474397,2.900566,4.293239,6.004672,-0.7676652,3.3906918,3.8968587,3.4365506,5.402398,-0.3590776,3.968926,5.2060795,-0.6840522,4.766627,4.0276885,2.7590256,-0.65656215,8.551152,0.29341948,-0.59454024,3.6464372,-0.452211,3.6646647,5.99589,4.2642546,5.0128236,2.5237148,1.3189585,4.320245,1.2539507,0.1367921,5.129467,-0.6506074,-0.85812294,1.8840271,2.3427367,6.2171087,0.06493049,6.065466,6.6832733,2.0781267,0.24463418,3.517405,-0.09695812,2.7005258,2.2864692,1.3569953,7.825381,-0.40313658,-0.9523392,1.2404301,4.034518,-0.93904245,3.8049576,-0.5734744,-0.98404086,2.0803912,6.178008,2.4875197,4.184142,-0.53438896,-0.004902357,0.33795267,12.602168
8.6364355,1.6572263,-1.8380368,-3.1793363,4.5107627,4.947727,2.9003618,4.2932405,6.0042496,-0.7676499,3.3917637,3.8969455,3.43671,5.402446,-0.3591445,3.9689336,5.206056,-0.6840695,4.7674246,4.0261807,2.758385,-0.6565205,8.551733,0.2933821,-0.59446156,3.645642,-0.4522608,3.6646678,5.9955435,4.2650886,5.013643,2.5226998,1.3189427,4.3199525,1.2538453,0.13670787,5.1289377,-0.65064096,-0.8580974,1.8839833,2.3432472,6.2181807,0.06494852,6.0657926,6.683596,2.0770686,0.24467564,3.5172412,-0.096490026,2.7002769,2.2864368,1.356999,7.8261156,-0.40319872,-0.9524255,1.240391,4.0346346,-0.93899596,3.8053575,-0.57349813,-0.9840363,2.0805569,6.178434,2.4876723,4.184449,-0.53441364,-0.0048965514,0.33795252,12.602168
8.6364355,1.6572263,-1.8380368,-3.1793363,4.5110593,4.947282,2.9006174,4.2934046,6.004813,-0.76767427,3.3901107,3.8968544,3.4364934,5.4023967,-0.3590529,3.9689248,5.206138,-0.684035,4.7662306,4.028054,2.7592568,-0.6565577,8.550957,0.2934841,-0.5945506,3.646679,-0.4521947,3.6646583,5.9960775,4.263886,5.012658,2.5238795,1.3189696,4.3201947,1.2539774,0.13681942,5.1296,-0.6506039,-0.85812825,1.884051,2.3425155,6.217002,0.064938694,6.0653,6.683282,2.0784633,0.24463114,3.5175805,-0.09698091,2.7005856,2.2864795,1.3569916,7.8251753,-0.40312204,-0.95231664,1.2404342,4.034419,-0.93904483,3.8049438,-0.57346857,-0.984049,2.0802932,6.177886,2.48747,4.184104,-0.5343816,-0.0049044015,0.33795458,12.602168
8.640012,1.6637673,-1.8088716,-3.2969308,4.486391,4.9580107,2.9044788,4.332066,5.9978266,-0.7730791,3.3607743,3.9109318,3.3926287,5.4385366,-0.36208317,3.9649365,5.225608,-0.6852305,4.7872877,4.0261807,2.811862,-0.6558487,8.5519285,0.31204224,-0.5914817,3.6936314,-0.44909143,3.685313,6.051141,4.2704844,5.0501966,2.5030527,1.3266891,4.327673,1.2945132,0.19328327,5.129486,-0.64898634,-0.8575817,1.9424341,2.3471217,6.222994,0.10869314,6.084138,6.764995,2.0567436,0.23775122,3.5391285,-0.07762139,2.7422984,2.3042493,1.3581071,7.848582,-0.4051553,-0.9527373,1.2791247,3.9949722,-0.945874,3.8083649,-0.57355165,-0.9857538,2.0408735,6.156299,2.5198355,4.1967306,-0.53794795,0.038790606,0.40223697,12.602168
8.843567,1.6331726,-1.8323929,-3.1844487,4.6720653,4.9249163,3.027658,4.440512,6.1711755,-0.7849788,3.0423381,3.9163902,3.4650874,5.4286513,-0.34463257,4.0183296,5.3390055,-0.68204635,4.590522,3.992923,2.8493252,-0.6534268,8.5162,0.33221918,-0.59516525,3.7101867,-0.44722027,3.7165399,6.19044,4.031789,5.1158495,2.4371963,1.3707327,4.2038164,1.2818892,0.04380242,5.2521935,-0.6571727,-0.8624307,1.9676216,2.4187384,6.258148,0.057905458,5.9331727,6.8923035,2.1111374,0.2802904,3.643678,0.0007609561,2.765515,2.3398552,1.2929376,7.892869,-0.41051024,-0.95648175,1.2415546,3.9136665,-0.9509514,3.7118523,-0.58706385,-1.0037166,1.8948549,6.08158,2.477262,4.1071715,-0.5355884,-0.06594245,0.3113122,12.625917
